y_test,y_new
20,19.11111111111111
-8,-7.555555555555555
0,-4.0
-20,-19.142857142857142
32,32.0
0,1.1428571428571428
-20,-20.0
32,32.0
20,18.933333333333334
-12,-19.142857142857142
0,2.0
-12,-7.2
-16,-16.0
-32,-32.0
20,20.0
24,23.384615384615383
32,32.0
-16,-18.11764705882353
8,8.0
8,5.333333333333333
12,14.666666666666666
-4,-2.2222222222222223
-8,-9.333333333333334
16,14.285714285714286
-24,-22.333333333333332
16,13.0
20,20.0
16,17.333333333333332
-12,-8.0
-24,-22.90909090909091
-20,-20.0
-16,-15.333333333333334
12,13.142857142857142
16,22.06896551724138
0,4.8
-32,-32.0
4,4.8
0,-0.8
-32,-32.0
16,23.36
-8,-8.0
8,3.4285714285714284
8,4.888888888888889
32,32.0
-24,-22.666666666666668
-8,-8.444444444444445
-8,-13.142857142857142
12,10.4
4,0.8
-8,-8.0
16,17.818181818181817
-20,-18.25
-16,-13.142857142857142
-8,-8.0
-32,-32.0
-16,-3.2
32,32.0
-8,-8.0
16,17.818181818181817
16,11.5
16,22.133333333333333
32,32.0
20,18.666666666666668
-12,-13.142857142857142
16,23.36
-20,-20.0
24,23.238095238095237
-16,-12.5
4,3.2
-4,-4.0
24,21.128205128205128
24,23.57894736842105
32,32.0
-32,-32.0
12,17.333333333333332
12,13.333333333333334
-20,-14.5
-20,-16.0
32,32.0
20,19.384615384615383
-4,-4.0
0,-1.2
16,8.0
-12,-8.88888888888889
-20,-19.0
16,12.0
-16,-10.666666666666666
4,5.6
-12,-8.0
-8,-9.142857142857142
-32,-32.0
32,32.0
-12,-9.6
-4,-1.6
-20,-19.2
8,4.8
20,18.153846153846153
-20,-18.76923076923077
8,9.777777777777779
-12,-10.666666666666666
32,32.0
-20,-18.857142857142858
0,3.5
4,5.6
12,-8.666666666666666
-24,-21.677419354838708
24,21.62962962962963
-24,-24.0
20,20.0
-16,-21.846153846153847
-4,-4.0
-8,-8.88888888888889
-32,-32.0
0,1.6
-4,1.0
4,3.2
-4,-2.2222222222222223
-32,-32.0
-4,-4.0
-4,-2.0
0,1.7142857142857142
-8,-8.666666666666666
16,12.8
-24,-22.333333333333332
20,19.11111111111111
16,14.0
-12,-11.2
0,0.8
-20,-17.714285714285715
32,32.0
4,1.6
12,13.333333333333334
-24,-22.333333333333332
24,24.0
-20,-16.307692307692307
-32,-32.0
-24,-23.61904761904762
24,23.076923076923077
0,-0.4
-24,-22.25
0,3.3333333333333335
12,13.333333333333334
4,1.7142857142857142
16,18.666666666666668
-12,-13.0
-16,-10.909090909090908
-16,-16.0
32,32.0
-20,-20.0
4,-0.8
12,7.333333333333333
16,9.777777777777779
24,22.608695652173914
12,8.5
-4,0.5714285714285714
24,24.0
20,20.0
-12,-14.0
-32,-32.0
4,4.888888888888889
-32,-32.0
-24,-23.636363636363637
-8,-8.0
0,0.6666666666666666
32,32.0
-32,-32.0
20,19.2
8,7.333333333333333
-16,-18.25
-16,-17.142857142857142
-32,-32.0
16,16.0
-8,-12.571428571428571
-12,-17.142857142857142
24,22.933333333333334
8,5.333333333333333
-24,-21.677419354838708
12,15.0
4,7.333333333333333
-12,-12.5
-4,1.6
-24,-22.857142857142858
-32,-32.0
-32,-32.0
16,22.608695652173914
-24,-23.04
24,22.06896551724138
-12,-18.0
20,20.0
32,32.0
-20,-18.857142857142858
32,32.0
8,9.714285714285714
-8,-12.5
24,24.0
24,22.476190476190474
-8,-8.0
-24,-21.93548387096774
4,3.111111111111111
4,0.6666666666666666
-4,0.0
0,2.4
-24,-22.46153846153846
4,0.8
-32,-32.0
0,1.3333333333333333
32,32.0
-32,-32.0
24,23.076923076923077
8,5.6
-8,-11.5
4,2.6666666666666665
-8,-7.333333333333333
-32,-32.0
0,-1.3333333333333333
0,-0.4
12,12.666666666666666
20,19.5
-4,-7.2
-16,-14.857142857142858
8,8.0
32,32.0
-12,-7.2
-20,-20.0
-32,-32.0
-4,-4.571428571428571
-16,-16.0
-8,-8.727272727272727
-8,-11.333333333333334
12,17.333333333333332
20,18.666666666666668
8,1.6
24,22.608695652173914
24,23.61904761904762
20,18.90909090909091
32,32.0
20,20.0
32,32.0
-32,-32.0
4,2.4
-16,-9.142857142857142
20,19.5
24,23.238095238095237
-24,-22.666666666666668
-4,0.0
-20,-17.142857142857142
-16,-18.476190476190474
-4,-4.8
-8,-5.333333333333333
0,-1.7777777777777777
0,0.5714285714285714
20,20.0
-20,-19.142857142857142
-8,-5.333333333333333
-4,-4.0
20,19.333333333333332
8,-1.3333333333333333
-32,-32.0
-20,-19.2
12,8.666666666666666
-24,-22.666666666666668
0,-3.2
-24,-22.333333333333332
-32,-32.0
32,32.0
20,18.90909090909091
-4,-5.333333333333333
-12,-9.0
0,-2.4
4,4.0
-8,-4.888888888888889
32,32.0
-32,-32.0
-16,-23.04
32,32.0
32,32.0
20,17.41176470588235
0,4.0
8,5.333333333333333
8,12.5
-24,-21.6
16,12.8
-16,-10.666666666666666
20,20.0
4,4.5
0,2.4
4,11.0
-24,-21.677419354838708
-24,-23.636363636363637
32,32.0
24,22.51851851851852
-4,-4.444444444444445
4,5.6
-8,0.0
16,23.304347826086957
24,21.62962962962963
20,20.0
20,17.818181818181817
-32,-32.0
-16,-16.5
0,4.0
0,0.8
-4,-4.5
4,6.4
-12,-13.0
-16,-18.133333333333333
-8,3.2
8,15.0
32,32.0
-20,-20.0
32,32.0
16,8.0
24,24.0
8,7.555555555555555
24,21.666666666666668
8,9.6
8,3.2
32,32.0
-12,-6.285714285714286
8,5.6
-12,-13.2
-32,-32.0
8,16.0
0,-0.4444444444444444
12,13.714285714285714
4,1.6
32,32.0
-24,-22.25
-8,-1.3333333333333333
32,32.0
-4,-4.0
0,0.0
8,8.5
12,12.727272727272727
24,21.77777777777778
-12,-14.857142857142858
24,23.076923076923077
8,6.4
-8,-6.0
-4,1.7142857142857142
-8,-8.8
12,18.153846153846153
-16,-12.666666666666666
32,32.0
-4,-4.0
24,22.08
32,32.0
-16,-14.666666666666666
12,13.6
8,5.6
0,5.6
4,6.0
24,22.344827586206897
8,8.571428571428571
16,10.857142857142858
-4,-1.6
-24,-22.608695652173914
16,15.2
-32,-32.0
4,4.8
-20,-20.0
4,4.0
-4,-4.666666666666667
8,4.0
4,1.3333333333333333
12,15.2
0,0.8
8,5.333333333333333
-16,-14.5
0,6.666666666666667
-12,-0.8
-16,-10.285714285714286
8,12.0
24,22.133333333333333
32,32.0
-4,-4.444444444444445
-12,-9.333333333333334
-8,-8.0
-24,-21.6
4,0.4
16,13.333333333333334
12,9.333333333333334
32,32.0
0,6.4
-4,-1.6
-24,-24.0
-32,-32.0
-32,-32.0
-24,-22.333333333333332
24,24.0
8,13.333333333333334
-4,-4.0
-20,-18.75
8,4.8
-24,-22.46153846153846
-8,-2.4
4,4.0
12,15.0
32,32.0
-24,-20.387096774193548
8,9.6
4,4.666666666666667
8,4.0
0,0.6666666666666666
8,8.8
-20,-20.0
-32,-32.0
24,22.90909090909091
-24,-21.677419354838708
0,-2.4
-12,-13.333333333333334
16,19.0
-16,-11.0
24,22.90909090909091
-24,-22.285714285714285
32,32.0
-24,-24.0
16,3.2
-8,-6.666666666666667
-8,-10.4
16,18.933333333333334
-8,-8.0
-4,0.0
12,4.8
8,6.0
4,4.0
4,-0.4444444444444444
-32,-32.0
4,3.2
4,2.2857142857142856
-8,-5.333333333333333
-16,-13.777777777777779
4,8.8
16,18.823529411764707
-20,-19.666666666666668
0,0.0
-16,-21.555555555555557
32,32.0
16,19.0
8,7.555555555555555
32,32.0
20,18.5
-20,-20.0
24,23.36
-12,-18.823529411764707
-4,-5.5
-16,-13.142857142857142
4,8.666666666666666
-8,2.0
-24,-24.0
0,0.0
20,19.11111111111111
-16,-14.285714285714286
12,11.2
-12,1.3333333333333333
-4,-2.0
16,18.823529411764707
20,17.818181818181817
16,2.0
-24,-22.08
8,5.333333333333333
8,9.777777777777779
32,32.0
4,4.0
32,32.0
20,20.0
-4,-4.0
8,8.0
4,4.0
-20,-18.153846153846153
32,32.0
12,12.0
32,32.0
24,24.0
-12,-10.857142857142858
0,1.3333333333333333
24,23.61904761904762
20,18.90909090909091
0,0.0
-12,-14.222222222222221
8,5.6
16,15.0
-4,-2.0
-16,-12.0
-4,-5.333333333333333
-16,-18.666666666666668
-16,-21.939393939393938
24,24.0
16,13.142857142857142
8,2.6666666666666665
16,18.90909090909091
16,19.076923076923077
-32,-32.0
-24,-23.384615384615383
8,6.0
-20,-18.0
8,6.857142857142857
-8,-8.0
4,4.5
-4,-4.0
24,23.238095238095237
32,32.0
20,18.666666666666668
-32,-32.0
-12,-4.571428571428571
8,6.4
-16,-12.5
24,23.384615384615383
-12,-14.0
8,4.5
20,20.0
-4,1.6
-32,-32.0
-12,-13.6
8,6.0
0,2.5
0,1.6
-4,-3.2
-20,-19.2
32,32.0
24,23.36
-12,-12.88888888888889
-20,-16.307692307692307
24,23.076923076923077
-4,-5.333333333333333
-16,-17.818181818181817
12,9.142857142857142
32,32.0
-12,-8.666666666666666
-24,-20.387096774193548
32,32.0
24,22.90909090909091
32,32.0
8,3.5
24,23.57894736842105
16,21.666666666666668
-4,-4.0
8,6.0
12,12.727272727272727
32,32.0
-16,-21.285714285714285
-4,-7.2
-16,-17.714285714285715
20,19.2
8,12.8
4,7.555555555555555
32,32.0
-20,-19.142857142857142
12,11.5
-20,-19.0
-8,-9.333333333333334
16,22.90909090909091
-32,-32.0
20,17.0
-32,-32.0
-8,-6.0
-32,-32.0
32,32.0
-4,-6.222222222222222
-20,-16.5
-12,-18.153846153846153
0,4.666666666666667
-4,-5.0
12,4.0
20,20.0
-20,-19.384615384615383
-16,-14.857142857142858
20,18.666666666666668
4,2.4
8,3.5
-8,-9.0
20,20.0
32,32.0
24,24.0
20,20.0
-32,-32.0
-8,-8.0
-12,-18.25
24,23.384615384615383
-8,-8.8
-20,-20.0
-4,-4.444444444444445
0,-2.4
32,32.0
12,12.8
0,2.4
-20,-16.307692307692307
8,5.6
8,11.2
24,24.0
-24,-24.0
-20,-17.714285714285715
-24,-24.0
-4,-4.0
-24,-22.90909090909091
12,10.4
-16,-19.142857142857142
4,4.666666666666667
12,0.0
-8,-10.666666666666666
-20,-16.952380952380953
-8,-8.88888888888889
8,8.571428571428571
-24,-22.608695652173914
-20,-14.5
12,12.0
-12,-14.0
-4,-4.8
-24,-21.6
-4,-4.0
24,22.76923076923077
16,14.666666666666666
0,0.0
0,2.0
-32,-32.0
20,19.333333333333332
-4,-4.0
8,4.0
-24,-22.333333333333332
8,4.0
20,18.105263157894736
-12,-18.76923076923077
8,7.333333333333333
-32,-32.0
-24,-24.0
-12,-14.285714285714286
20,18.90909090909091
24,21.666666666666668
-4,-0.8
12,13.333333333333334
4,5.6
32,32.0
20,18.857142857142858
8,7.333333333333333
-32,-32.0
32,32.0
-12,-1.1428571428571428
24,22.933333333333334
32,32.0
-20,-17.714285714285715
16,21.62962962962963
-24,-22.08
-16,-14.5
-24,-20.387096774193548
8,13.142857142857142
-20,-19.142857142857142
-4,-4.0
24,22.76923076923077
32,32.0
-4,-6.666666666666667
-16,11.428571428571429
-16,-17.818181818181817
4,3.2
8,3.3333333333333335
20,18.571428571428573
12,10.0
-32,-32.0
-12,-12.88888888888889
20,20.0
16,16.0
0,4.0
12,15.333333333333334
8,3.5
24,22.344827586206897
8,9.714285714285714
-8,-8.0
-32,-32.0
0,-3.111111111111111
0,2.6666666666666665
-32,-32.0
-4,-6.4
-16,-23.36
12,13.142857142857142
-32,-32.0
16,14.666666666666666
12,13.142857142857142
-8,-6.666666666666667
8,10.0
32,32.0
-8,-8.0
-12,-8.8
0,-2.4
20,20.0
-8,-10.285714285714286
4,4.0
8,4.5
-16,-22.666666666666668
12,12.666666666666666
8,12.0
12,11.333333333333334
-8,-8.0
-4,-11.333333333333334
16,16.0
-32,-32.0
12,-2.0
20,18.4
16,15.0
-20,-19.0
32,32.0
4,2.4
8,0.5714285714285714
-16,-21.846153846153847
-24,-23.636363636363637
32,32.0
8,4.0
8,5.333333333333333
24,22.5
4,2.4
12,8.5
-4,0.0
0,-1.0
-8,-7.111111111111111
-8,-8.0
-16,-14.181818181818182
-24,-22.72
20,20.0
-4,-7.333333333333333
-20,-19.555555555555557
32,32.0
-4,-5.0
-16,-19.272727272727273
-32,-32.0
20,19.2
-20,-20.0
-32,-32.0
8,6.0
24,23.61904761904762
12,8.0
0,4.0
-32,-32.0
0,-2.4
-16,-12.666666666666666
4,2.6666666666666665
-12,-13.333333333333334
32,32.0
-8,-12.363636363636363
32,32.0
16,19.666666666666668
-32,-32.0
4,0.8
0,-1.1428571428571428
4,3.3333333333333335
24,24.0
32,32.0
-24,-23.384615384615383
32,32.0
-8,-4.571428571428571
12,12.0
-24,-22.933333333333334
12,14.4
12,13.714285714285714
20,20.0
-24,-22.285714285714285
-20,-20.0
20,19.384615384615383
-4,-4.8
12,14.666666666666666
-20,-16.307692307692307
-16,-14.222222222222221
4,5.333333333333333
-32,-32.0
-24,-22.08
0,2.0
-12,-12.8
8,4.5
24,22.5
-4,1.3333333333333333
16,-6.4
-4,-5.2
-4,-7.2
32,32.0
-24,-21.677419354838708
20,18.5
-20,-20.0
-12,-12.8
12,15.0
32,32.0
-16,-22.90909090909091
-8,-11.555555555555555
32,32.0
24,21.93548387096774
24,22.90909090909091
4,1.7142857142857142
-20,-20.0
-4,0.0
-8,-12.571428571428571
4,1.6
12,9.6
-32,-32.0
-16,-14.222222222222221
24,24.0
8,-1.3333333333333333
-20,-17.75
-20,-19.2
-32,-32.0
-24,-22.90909090909091
8,8.8
16,11.428571428571429
4,-0.4444444444444444
20,17.0
-12,-15.5
-20,-19.272727272727273
-24,-20.387096774193548
8,8.0
-4,1.3333333333333333
-20,-19.0
-16,-13.142857142857142
-4,-1.3333333333333333
8,10.857142857142858
-32,-32.0
32,32.0
-32,-32.0
-12,13.6
-32,-32.0
-12,-1.6
-12,-14.222222222222221
-32,-32.0
32,32.0
4,8.8
-24,-23.384615384615383
4,6.4
-12,-11.333333333333334
-16,-19.636363636363637
-32,-32.0
-4,-2.5
-20,-20.0
32,32.0
16,13.6
24,21.93548387096774
-16,-12.0
0,4.8
-4,-4.5
-8,-8.5
12,7.2
-20,-18.933333333333334
12,17.333333333333332
-12,-7.2
20,20.0
12,12.571428571428571
-12,-12.666666666666666
-20,-19.142857142857142
-20,-18.0
-20,-19.142857142857142
24,23.57894736842105
32,32.0
-24,-21.846153846153847
24,22.90909090909091
8,9.6
-12,-13.846153846153847
16,13.6
-32,-32.0
-12,-16.5
20,19.636363636363637
0,-0.6666666666666666
32,32.0
20,20.0
4,3.3333333333333335
16,18.857142857142858
-4,-4.571428571428571
16,20.0
4,2.6666666666666665
16,12.8
24,21.93548387096774
-20,-18.76923076923077
-4,-4.0
0,5.6
16,23.272727272727273
-8,-8.666666666666666
-16,-19.2
12,6.0
-32,-32.0
16,-16.0
-20,-20.0
-24,-21.285714285714285
-16,-8.666666666666666
4,6.4
-20,-18.857142857142858
32,32.0
-12,-12.5
4,2.2857142857142856
-4,-4.5
-4,-0.8
0,-0.8
4,2.4
-24,-21.6
-4,-4.0
-32,-32.0
-20,-19.636363636363637
-12,-1.7777777777777777
-4,-4.0
32,32.0
-24,-22.25
-12,-16.307692307692307
-20,-18.90909090909091
24,22.133333333333333
24,22.933333333333334
0,0.0
32,32.0
16,16.0
32,32.0
-32,-32.0
-20,-18.0
4,7.2
-24,-23.636363636363637
-8,-8.0
16,14.4
0,-4.888888888888889
0,-1.3333333333333333
16,19.692307692307693
20,19.333333333333332
20,19.384615384615383
32,32.0
20,19.636363636363637
-4,-4.666666666666667
24,22.08
8,8.8
8,5.6
-24,-23.61904761904762
-20,-16.5
-20,-20.0
-20,-16.5
32,32.0
8,0.5714285714285714
-16,-19.142857142857142
-8,-11.2
-20,-19.272727272727273
20,18.571428571428573
8,13.333333333333334
-8,-12.0
4,1.3333333333333333
-32,-32.0
4,5.333333333333333
-32,-32.0
-16,-14.222222222222221
24,23.652173913043477
24,21.77777777777778
-4,-4.0
-16,-20.387096774193548
-4,-8.0
0,-0.8
24,21.93548387096774
20,18.105263157894736
-8,-4.444444444444445
32,32.0
-24,-24.0
0,0.0
4,10.666666666666666
12,12.571428571428571
-20,-18.75
4,4.0
32,32.0
32,32.0
-20,-20.0
-16,-16.0
32,32.0
12,8.0
16,13.6
8,7.2
24,22.06896551724138
32,32.0
16,8.444444444444445
0,-0.8
-16,-3.2
8,2.2222222222222223
0,-0.8
-12,-20.0
16,21.77777777777778
8,9.142857142857142
-4,-2.0
-16,-14.857142857142858
20,18.857142857142858
-16,-13.142857142857142
-12,-17.142857142857142
20,19.333333333333332
-24,-23.61904761904762
-32,-32.0
4,0.0
20,20.0
20,19.692307692307693
-16,-12.0
20,19.384615384615383
-8,-10.666666666666666
-20,-20.0
8,21.93548387096774
12,8.5
-16,-20.387096774193548
16,12.0
24,22.476190476190474
32,32.0
24,21.62962962962963
24,21.666666666666668
-20,-19.384615384615383
16,-21.677419354838708
-4,0.0
16,22.608695652173914
-20,-19.142857142857142
-8,-8.0
20,20.0
-24,-21.93548387096774
-8,-4.571428571428571
-16,-19.2
-12,-14.285714285714286
12,7.2
8,4.888888888888889
-32,-32.0
24,24.0
12,5.142857142857143
8,11.0
-32,-32.0
-32,-32.0
32,32.0
-32,-32.0
-16,-14.4
20,18.933333333333334
0,-0.8
8,6.0
12,13.0
20,19.384615384615383
0,-0.8
16,16.0
20,18.933333333333334
-16,-18.153846153846153
32,32.0
0,0.0
32,32.0
-24,-23.384615384615383
-8,-6.285714285714286
-16,-22.857142857142858
-8,-4.8
-32,-32.0
-16,-14.285714285714286
-8,-4.0
12,17.818181818181817
20,20.0
-16,-12.88888888888889
-4,0.8
4,4.8
4,0.8
-16,-9.333333333333334
-24,-23.636363636363637
-4,3.2
-32,-32.0
16,11.428571428571429
-24,-22.857142857142858
8,5.714285714285714
-20,-16.307692307692307
16,14.666666666666666
8,8.0
4,6.666666666666667
-4,-4.8
32,32.0
-20,-19.428571428571427
8,4.0
-20,-19.636363636363637
-8,-4.571428571428571
-4,-4.888888888888889
4,5.6
24,24.0
16,19.0
16,24.0
-4,-4.666666666666667
20,20.0
-12,-17.142857142857142
0,0.0
-4,-7.111111111111111
32,32.0
20,18.857142857142858
-4,0.6666666666666666
-20,-18.857142857142858
4,6.0
12,12.8
24,22.476190476190474
-8,-11.555555555555555
-4,-4.0
0,1.6
4,3.2
-16,-12.0
12,19.384615384615383
-24,-24.0
-32,-32.0
-12,-10.666666666666666
-16,-1.1428571428571428
4,6.0
-12,-12.571428571428571
16,18.90909090909091
24,22.344827586206897
12,12.0
-4,-4.666666666666667
8,2.5
32,32.0
-4,-6.857142857142857
-16,-23.384615384615383
20,18.545454545454547
12,13.333333333333334
-32,-32.0
24,22.608695652173914
-24,-24.0
-12,-12.0
-20,-19.142857142857142
24,22.90909090909091
0,2.2222222222222223
4,1.7142857142857142
-8,-4.5
20,18.571428571428573
0,1.6
24,23.272727272727273
32,32.0
4,-0.5714285714285714
-4,-5.333333333333333
-12,-18.285714285714285
8,4.0
16,23.652173913043477
8,5.714285714285714
12,15.2
-4,-5.333333333333333
-20,-16.952380952380953
0,-2.6666666666666665
24,23.272727272727273
-4,-2.0
8,8.0
4,1.6
-32,-32.0
-16,-18.90909090909091
-12,-11.333333333333334
20,17.41176470588235
8,9.777777777777779
20,20.0
8,2.6666666666666665
-20,-18.4
-24,-23.61904761904762
-16,-22.857142857142858
0,3.6
-8,-8.0
24,21.77777777777778
16,13.6
32,32.0
0,-2.5
20,17.333333333333332
-16,-20.0
24,24.0
16,19.692307692307693
-20,-18.857142857142858
20,18.90909090909091
8,5.714285714285714
16,-3.2
24,22.76923076923077
32,32.0
-20,-18.90909090909091
16,21.128205128205128
16,10.857142857142858
8,5.6
-32,-32.0
8,12.0
20,18.823529411764707
24,22.08
-4,-4.0
-20,-20.0
16,8.0
0,0.0
-20,-19.636363636363637
12,20.0
-12,-15.333333333333334
-20,-17.75
16,9.777777777777779
-8,-8.444444444444445
4,5.142857142857143
-20,-17.142857142857142
32,32.0
-32,-32.0
0,-0.6666666666666666
-16,-22.666666666666668
-20,-20.0
32,32.0
32,32.0
20,20.0
16,18.153846153846153
-20,-20.0
16,20.0
32,32.0
0,6.666666666666667
-8,-11.333333333333334
4,2.6666666666666665
32,32.0
24,23.304347826086957
-24,-22.857142857142858
20,18.90909090909091
-24,-24.0
12,12.0
-4,-4.0
-32,-32.0
-16,-22.333333333333332
-12,-13.142857142857142
24,22.608695652173914
-8,-0.8
-20,-20.0
20,18.5
24,22.51851851851852
16,18.857142857142858
-4,10.4
-4,-7.555555555555555
-8,-8.0
4,5.714285714285714
-24,-22.08
-12,18.571428571428573
-20,-19.636363636363637
-12,-21.939393939393938
12,15.333333333333334
4,4.0
20,18.571428571428573
-16,-14.0
-20,-18.666666666666668
-8,-10.285714285714286
32,32.0
-16,-19.272727272727273
-32,-32.0
32,32.0
-12,-14.857142857142858
20,20.0
0,1.7142857142857142
-32,-32.0
-8,-4.0
-16,-13.0
-8,-10.857142857142858
4,5.6
4,7.2
16,12.8
0,0.0
-16,-10.666666666666666
24,23.304347826086957
-4,-4.0
16,16.0
20,18.857142857142858
20,20.0
0,4.888888888888889
16,11.333333333333334
16,16.0
8,3.3333333333333335
12,13.6
32,32.0
24,23.57894736842105
4,4.8
-32,-32.0
12,4.0
4,9.777777777777779
-24,-24.0
12,7.333333333333333
-16,-16.0
-20,-16.0
20,19.666666666666668
-8,-14.4
0,5.333333333333333
-24,-22.933333333333334
-12,-14.285714285714286
24,22.344827586206897
-4,-5.5
-4,-4.5
32,32.0
-16,-13.142857142857142
-24,-21.555555555555557
-20,-20.0
32,32.0
-16,-18.0
-20,-19.636363636363637
8,8.5
8,6.0
-32,-32.0
16,12.8
20,20.0
-24,-24.0
0,0.8
-12,-8.0
16,18.933333333333334
32,32.0
16,13.5
-20,-20.0
24,24.0
-12,-1.7777777777777777
8,7.555555555555555
24,21.62962962962963
8,6.666666666666667
-4,-4.0
-8,-8.8
-32,-32.0
-32,-32.0
-32,-32.0
-12,-10.666666666666666
-8,0.0
0,1.0
32,32.0
-20,-20.0
20,19.0
32,32.0
24,24.0
-24,-22.333333333333332
20,19.333333333333332
-4,-1.1428571428571428
16,12.8
-32,-32.0
20,20.0
-4,-6.0
20,18.666666666666668
-20,-18.153846153846153
32,32.0
32,32.0
12,13.333333333333334
-16,-21.285714285714285
0,2.2222222222222223
-12,-18.285714285714285
-8,-8.0
8,3.5
-8,-4.0
8,8.666666666666666
0,4.0
-20,-18.4
-20,-17.75
24,23.272727272727273
-20,-19.272727272727273
32,32.0
4,6.0
-24,-21.846153846153847
-12,-13.714285714285714
20,17.0
-24,-24.0
-16,-16.0
-8,-11.2
-20,-18.666666666666668
8,5.714285714285714
16,20.0
-24,-22.285714285714285
20,19.5
-16,-16.0
-24,-21.285714285714285
0,1.7142857142857142
-32,-32.0
20,17.818181818181817
16,4.0
-16,-19.142857142857142
20,20.0
16,19.0
8,10.857142857142858
-32,-32.0
8,11.2
24,24.0
8,10.0
-20,-18.823529411764707
-8,-12.0
12,14.285714285714286
16,14.285714285714286
0,1.6
4,6.4
-8,-10.857142857142858
32,32.0
-8,-8.0
32,32.0
-32,-32.0
12,13.333333333333334
-24,-22.72
0,2.0
-8,-5.0
-4,0.0
-32,-32.0
-4,0.0
-4,-3.111111111111111
16,23.61904761904762
24,22.933333333333334
-20,-18.25
-8,-8.571428571428571
-8,-5.0
-32,-32.0
-24,-21.6
20,18.823529411764707
-8,-5.6
16,8.0
-16,-13.333333333333334
12,14.857142857142858
20,19.333333333333332
0,2.5
12,1.3333333333333333
-8,-10.857142857142858
12,8.8
-4,-4.666666666666667
0,-1.6
-12,-13.142857142857142
32,32.0
12,12.0
-16,-11.2
0,0.8
20,18.90909090909091
-8,-4.0
-24,-20.387096774193548
8,5.333333333333333
20,18.571428571428573
24,24.0
20,18.153846153846153
-16,-12.88888888888889
24,24.0
32,32.0
8,1.1428571428571428
0,1.6
4,5.6
-4,-4.0
-20,-19.384615384615383
24,22.476190476190474
-4,-4.8
8,5.714285714285714
24,23.61904761904762
24,22.06896551724138
24,23.304347826086957
32,32.0
8,12.0
32,32.0
-32,-32.0
32,32.0
0,2.2222222222222223
-8,-4.0
32,32.0
-4,-7.2
0,0.0
24,23.304347826086957
20,20.0
32,32.0
-20,-18.666666666666668
32,32.0
-32,-32.0
-16,-22.857142857142858
-12,1.3333333333333333
-12,-12.444444444444445
-4,-6.0
16,8.0
-12,-4.0
-32,-32.0
8,4.666666666666667
32,32.0
-16,-19.666666666666668
16,20.0
32,32.0
-24,-22.333333333333332
-24,-22.285714285714285
8,4.0
12,9.6
-20,-20.0
16,-1.7777777777777777
-24,-21.6
-16,-20.0
-8,-10.285714285714286
-8,12.0
-4,0.5714285714285714
24,24.0
0,2.5
-16,-22.46153846153846
24,23.076923076923077
-12,-12.8
0,-1.7777777777777777
-8,-8.8
8,3.3333333333333335
-12,-18.857142857142858
4,0.0
24,24.0
-4,-4.0
-4,-1.7777777777777777
-4,-0.8
12,8.571428571428571
0,-2.2222222222222223
24,21.93548387096774
-16,-12.666666666666666
32,32.0
8,8.8
4,5.6
-4,-4.571428571428571
20,20.0
-4,-4.0
16,18.90909090909091
32,32.0
24,23.36
4,5.6
4,7.2
-16,-22.333333333333332
16,12.666666666666666
-32,-32.0
-16,-15.333333333333334
32,32.0
-8,-4.0
-20,-20.0
-16,-19.555555555555557
0,-2.4
-24,-21.93548387096774
-20,-20.0
12,13.333333333333334
8,4.8
-24,-22.333333333333332
4,8.0
8,8.8
-20,-20.0
-20,-16.0
8,4.8
-20,-18.285714285714285
-20,-19.142857142857142
-20,-20.0
-24,-21.846153846153847
24,23.652173913043477
8,8.0
-8,-8.8
20,19.076923076923077
-4,-4.8
-24,-23.61904761904762
20,19.5
-8,8.0
16,21.62962962962963
-16,-20.0
-12,-12.0
-8,-5.333333333333333
32,32.0
16,12.5
0,2.2857142857142856
20,18.571428571428573
-4,-5.0
12,15.2
16,18.571428571428573
-24,-22.72
12,15.2
8,8.0
4,1.7142857142857142
-8,-9.333333333333334
-12,-8.0
-24,-22.90909090909091
4,4.888888888888889
20,17.41176470588235
-32,-32.0
24,23.238095238095237
16,14.666666666666666
16,14.4
-16,-6.4
8,13.333333333333334
16,13.5
-4,-4.5
8,8.666666666666666
20,18.545454545454547
32,32.0
-24,-22.333333333333332
-24,-23.61904761904762
8,8.571428571428571
0,1.3333333333333333
0,2.6666666666666665
-24,-22.25
24,22.476190476190474
-32,-32.0
-32,-32.0
-32,-32.0
0,0.0
32,32.0
12,10.666666666666666
0,0.0
-8,-4.0
32,32.0
4,7.555555555555555
-16,-20.0
12,19.692307692307693
-8,-9.333333333333334
-12,-11.2
-20,-19.2
-4,-4.8
16,16.0
32,32.0
32,32.0
4,3.2
12,11.2
12,8.0
-4,-4.0
4,4.8
32,32.0
16,14.4
8,0.0
32,32.0
-8,-5.0
-32,-32.0
24,22.133333333333333
-4,-4.0
24,23.384615384615383
-8,-5.5
-24,-21.285714285714285
20,20.0
-8,-4.0
4,-1.0
20,20.0
-12,-12.0
4,0.8
-20,-20.0
32,32.0
20,18.571428571428573
-24,-24.0
-16,-13.142857142857142
-12,-12.0
-12,-13.5
12,13.6
0,-2.5
32,32.0
-12,-13.0
16,18.571428571428573
0,5.6
-32,-32.0
12,14.0
8,10.4
-24,-23.636363636363637
-12,-13.714285714285714
-24,-22.333333333333332
4,3.5
4,5.5
-12,-10.4
0,-3.2
32,32.0
8,9.333333333333334
-8,-4.0
0,-2.4
8,9.6
12,12.88888888888889
4,2.5
-24,-24.0
-4,-6.0
